original_index,event_id,tweet_id,text,user_id,created_at,user_loc,place_type,place_full_name,place_country_code,hashtags,user_mentions,image_urls,entities,words,filtered_words,sampled_words,date
27793,62,265256593011130369,#gocowboys let's get the upset tonight,531439881,2012-11-05 00:57:54,,,,,['gocowboys'],[],[],[],"['get', 'tonight', 'upset', 'let']","['get', 'tonight', 'upset', 'let']",[],2012-11-05
27794,62,265256631108001792,Is it a question what Falcons going to do tonight!,260513445,2012-11-05 00:58:03,"Toronto, Ontario",,,,[],[],[],"[('tonight', 'TIME')]","['question', 'tonight', 'go', 'falcon']","['question', 'tonight', 'go', 'falcon']",[],2012-11-05
27795,62,265256693783478272,The falcons losing tonight. They due for an L,125730798,2012-11-05 00:58:18,803,,,,[],[],[],"[('tonight', 'TIME')]","['due', 'lose', 'tonight', 'falcon']","['due', 'lose', 'tonight', 'falcon']",[],2012-11-05
27796,62,265256803066081280,Cowboys vs. Falcons tonight .. #NFL,110230195,2012-11-05 00:58:44,,,,,['NFL'],[],[],"[('tonight', 'TIME'), ('NFL', 'ORG')]","['tonight', 'Falcons', 'vs', 'cowboy']","['tonight', 'falcons', 'vs', 'cowboy']",[],2012-11-05
27797,62,265256916001902592,Actually going to watch the cowboys tonight... Hope they don't disappoint me again...,847464008,2012-11-05 00:59:11,"Rockwall, TX",,,,[],[],[],"[('tonight', 'TIME')]","['actually', 'not', 'disappoint', 'tonight', 'Hope', 'watch', 'do', 'go', 'cowboy']","['actually', 'not', 'disappoint', 'tonight', 'hope', 'watch', 'do', 'go', 'cowboy']",[],2012-11-05
27798,62,265256920355586049,Falcons play tonight #8-0?,357896858,2012-11-05 00:59:12,sellersville,,,,[],[],[],"[('tonight #8-0', 'MONEY')]","['tonight', 'play', 'falcon']","['tonight', 'play', 'falcon']",[],2012-11-05
27799,62,265257528739373056,I hate the cowboys but... LET'S GET THIS WIN COWBOYS!! Falcons need to loose tonight!!,564139656,2012-11-05 01:01:37,DDD ,,,,[],[],[],"[('tonight', 'TIME')]","['hate', 'let', 'get', 'loose', 'COWBOYS', 'tonight', 'Falcons', 'WIN', 'need', 'cowboy']","['hate', 'let', 'get', 'loose', 'cowboys', 'tonight', 'falcons', 'win', 'need', 'cowboy']",[],2012-11-05
67815,491,265257675317706752,Social @syriatracker FSA-fools attack Palestinian Camp Yarmuk in Damascus - http://t.co/xuVxtaqt http://t.co/RKTRTjmx,287756024,2012-11-05 01:02:12,,,,,[],[287756024],[],"[('Social @syriatracker', 'ORG'), ('Palestinian', 'NORP'), ('Damascus', 'GPE')]","['Yarmuk', 'Damascus', 'attack', 'palestinian', 'social', 'Camp', 'FSAfools']","['yarmuk', 'damascus', 'attack', 'palestinian', 'social', 'camp', 'fsafools']",['fsafools'],2012-11-05
27800,62,265257709073473536,Might take them pain killers tonight.,104687969,2012-11-05 01:02:20,Pink Palace ,,,,[],[],[],"[('tonight', 'TIME')]","['killer', 'tonight', 'take', 'may', 'pain']","['killer', 'tonight', 'take', 'may', 'pain']",[],2012-11-05
27801,62,265259009005731840,"""@MyNiggasOnly_: My cowboys getin a Win tonight #cowboysnation"" eww",353871677,2012-11-05 01:07:30,,,,,['cowboysnation'],[621486098],[],[],"['Win', 'tonight', 'eww', 'getin', 'cowboy']","['win', 'tonight', 'eww', 'getin', 'cowboy']",[],2012-11-05
27802,62,265259080376000515,But My Falcons about to get this 8th win,72442160,2012-11-05 01:07:47,30809 ✈️ 29572 ✈️ 90210 ✈️,,,,[],[],[],"[('8th', 'ORDINAL')]","['get', '8th', 'win', 'falcon']","['get', 'win', 'falcon']",[],2012-11-05
55617,309,265259256666796033,UPDATE 1-Tennis-Safarova leads Czechs to Fed Cup glory http://t.co/RUeiyIP5,588909217,2012-11-05 01:08:29,Stamford,,,,[],[],[],"[('UPDATE', 'ORG')]","['Czechs', 'update', 'glory', 'Cup', '1tennissafarova', 'lead', 'Fed']","['czechs', 'update', 'glory', 'cup', 'lead', 'fed']",[],2012-11-05
27803,62,265259759790346240,I actually want Cowboys to win tonight.,360321283,2012-11-05 01:10:29,Uber Pool,,,,[],[],[],"[('Cowboys', 'ORG'), ('tonight', 'TIME')]","['actually', 'tonight', 'win', 'Cowboys', 'want']","['actually', 'tonight', 'win', 'cowboys', 'want']",[],2012-11-05
27804,62,265259843990978560,Let's go cowboys lets get dis win. #cowboys.,80147616,2012-11-05 01:10:49,,,,,['cowboys'],[],[],[],"['let', 'get', 'dis', 'win', 'go', 'cowboy']","['let', 'get', 'dis', 'win', 'go', 'cowboy']",[],2012-11-05
27805,62,265260191711387648,It would be typical Cowboys to win this game tonight.,26940108,2012-11-05 01:12:12,NY,,,,[],[],[],"[('Cowboys', 'ORG'), ('tonight', 'TIME')]","['typical', 'game', 'tonight', 'win', 'would', 'Cowboys']","['typical', 'game', 'tonight', 'win', 'would', 'cowboys']",[],2012-11-05
27806,62,265260217082707968,I hope the Cowboys win tonight! Win or lose I still love my team no matter what!,843064117,2012-11-05 01:12:18,❤*IN YOUR HEART*❤,,,,[],[],[],"[('Cowboys', 'ORG'), ('tonight', 'TIME'), ('Win', 'PERSON')]","['Win', 'lose', 'love', 'team', 'tonight', 'win', 'hope', 'still', 'matter', 'cowboy']","['win', 'lose', 'love', 'team', 'tonight', 'win', 'hope', 'still', 'matter', 'cowboy']",[],2012-11-05
57934,344,265260221285425153,Unusual Suspect 2012 Melbourne Cup Profile: Unusual Suspect is currently at odds of $251 in the 2012 Melbourne C... http://t.co/ZXsVEPeH,53868975,2012-11-05 01:12:19,Australia,,,,[],[],[],"[('251', 'MONEY'), ('2012', 'DATE')]","['Cup', 'unusual', 'Suspect', 'currently', 'odd', 'Profile', 'Melbourne', 'Unusual']","['cup', 'unusual', 'suspect', 'currently', 'odd', 'profile', 'melbourne', 'unusual']",[],2012-11-05
27807,62,265260565344186368,Cowboys WILL win tonight.,390413047,2012-11-05 01:13:41,,,,,[],[],[],"[('tonight', 'TIME')]","['win', 'tonight', 'cowboy']","['win', 'tonight', 'cowboy']",[],2012-11-05
55192,306,265260598902788097,First female Somalian Foreign Minister. Not sure she will be able to #destroy thejoint  http://t.co/Xflm4UOp @Mamamia,482774063,2012-11-05 01:13:49,Gold Coast Australia,,,,['destroy'],[19178668],[],"[('First', 'ORDINAL'), ('Somalian', 'NORP'), ('#', 'CARDINAL')]","['Minister', 'Foreign', 'thejoint', 'sure', 'first', 'somalian', 'female', 'able']","['minister', 'foreign', 'thejoint', 'sure', 'first', 'somalian', 'female', 'able']",['thejoint'],2012-11-05
27808,62,265260657694367744,Praying for Obama's win this tuesday and for his safety 🙏,35888587,2012-11-05 01:14:03,,,,,[],[],[],"[('Obama', 'PERSON'), ('this tuesday', 'DATE')]","['safety', '🙏', 'win', 'tuesday', 'pray', 'Obamas']","['safety', 'win', 'tuesday', 'pray', 'obamas']",[],2012-11-05
27809,62,265261009688727555,Cowboys HAVE to win.. No other option!,423121352,2012-11-05 01:15:27,"Dallas, TX",,,,[],[],[],[],"['win', 'option', 'cowboy']","['win', 'option', 'cowboy']",[],2012-11-05
57416,333,265261081142890496,Turkey Cheese Ball http://t.co/CENchSUD,15956925,2012-11-05 01:15:44,"Gering, Nebraska",,,,[],[],[],"[('Turkey Cheese Ball', 'PERSON')]","['Ball', 'Turkey', 'cheese']","['ball', 'turkey', 'cheese']",[],2012-11-05
27810,62,265261492276965379,Dallas better have a good pass rush tonight if they're gonna win.,623323702,2012-11-05 01:17:22,"San Marcos, TX",,,,[],[],[],"[('Dallas', 'GPE'), ('tonight', 'TIME')]","['be', 'well', '-PRON-', 'dalla', 'tonight', 'rush', 'na', 'win', 'pass', 'good', 'gon']","['be', 'well', 'dalla', 'tonight', 'rush', 'na', 'win', 'pass', 'good', 'gon']",[],2012-11-05
27811,62,265261651668914176,"""@IzzzysWorld: If the Cowboys win tonight there should be no more shit about how bad ""they suck.""  #JS Lol""",68847128,2012-11-05 01:18:00,"Angleton, TX",,,,['JS'],[1192478172497039361],[],"[('Cowboys', 'ORG'), ('tonight', 'TIME')]","['suck', 'bad', 'Lol', 'tonight', 'win', 'shit', '\ue00e', 'cowboy']","['suck', 'bad', 'lol', 'tonight', 'win', 'shit', 'cowboy']",[],2012-11-05
27812,62,265261907534032896,Atlanta lets get this win cowboys sucks!!,475061758,2012-11-05 01:19:01,new orleans ,,,,[],[],[],"[('Atlanta', 'GPE')]","['let', 'suck', 'get', 'win', 'Atlanta', 'cowboy']","['let', 'suck', 'get', 'win', 'atlanta', 'cowboy']",[],2012-11-05
27813,62,265261966191378433,"I'm gonna be optimistic, Cowboys will win.",158362416,2012-11-05 01:19:15,Rangers ballpark in Arlington,,,,[],[],[],"[('Cowboys', 'ORG')]","['be', '-PRON-', 'na', 'optimistic', 'win', 'Cowboys', 'gon']","['be', 'na', 'optimistic', 'win', 'cowboys', 'gon']",[],2012-11-05
54863,300,265262037419057152,"Syrian opposition gathers in Qatar as fighting rages: 
    
 http://t.co/UTObBfBj",48836556,2012-11-05 01:19:32,breakingnews,,,,[],[],[],"[('Syrian', 'NORP'), ('Qatar', 'GPE')]","['Qatar', 'fighting', 'rage', 'gather', 'syrian', 'opposition']","['qatar', 'fighting', 'rage', 'gather', 'syrian', 'opposition']",[],2012-11-05
27814,62,265262163323654144,Come on Cowboys! How bout we win tonight!,781481731,2012-11-05 01:20:02,,,,,[],[],[],"[('tonight', 'TIME')]","['tonight', 'win', 'come', 'bout', 'Cowboys']","['tonight', 'win', 'come', 'bout', 'cowboys']",[],2012-11-05
27815,62,265262259616489474,COME ON BOYS LETS GET THIS BIG WIN TONIGHT!!!,40915242,2012-11-05 01:20:25,Ohio,,,,[],[],[],[],"['let', 'get', 'come', 'BIG', 'WIN', 'boy', 'TONIGHT']","['let', 'get', 'come', 'big', 'win', 'boy', 'tonight']",[],2012-11-05
27816,62,265262616224600064,but the falcons going to win cause Tony Romo sorry af .,318824729,2012-11-05 01:21:50,Alone 📍,,,,[],[],[],"[('Tony Romo', 'PERSON')]","['Romo', 'win', 'af', 'falcon', 'Tony', 'cause', 'sorry', 'go']","['romo', 'win', 'af', 'falcon', 'tony', 'cause', 'sorry', 'go']",[],2012-11-05
27817,62,265262763184648192,I'll sacrifice a Dallas win tonight for a Romney win on Tuesday.,15177024,2012-11-05 01:22:25,"Austin, Texas",,,,[],[],[],"[('Dallas', 'GPE'), ('tonight', 'TIME'), ('Romney', 'ORG'), ('Tuesday', 'DATE')]","['ill', 'tonight', 'sacrifice', 'win', 'Dallas', 'Tuesday', 'romney']","['ill', 'tonight', 'sacrifice', 'win', 'dallas', 'tuesday', 'romney']",[],2012-11-05
27818,62,265263123638910976,'72 Dolphins choke on champangne tonight....Cowboys win 31-24,71908941,2012-11-05 01:23:51,Lewisville Texas,,,,[],[],[],"[('72', 'CARDINAL'), ('tonight', 'TIME'), ('Cowboys', 'ORG'), ('31', 'CARDINAL')]","['tonightcowboy', 'choke', 'win', 'dolphin', 'champangne']","['tonightcowboy', 'choke', 'win', 'dolphin', 'champangne']","['tonightcowboy', 'champangne']",2012-11-05
27819,62,265263157474390016,6-1 falcons winning and it's against Connecticut this is a good night!!!,458516208,2012-11-05 01:23:59,"Springfield, Massachusetts",,,,[],[],[],"[('6', 'CARDINAL'), ('Connecticut', 'GPE')]","['night', 'Connecticut', 'win', 'falcon', 'good']","['night', 'connecticut', 'win', 'falcon', 'good']",[],2012-11-05
27820,62,265263207780855809,I Ask Did The Cowboys Win Nobody Said Nothin,247788528,2012-11-05 01:24:11,"SHREVEP0RT,LA",,,,[],[],[],[],"['Win', 'Nobody', 'nothing', 'say', 'Cowboys', 'ask']","['win', 'nobody', 'nothing', 'say', 'cowboys', 'ask']",[],2012-11-05
27821,62,265263266291408897,my cowboys better get a win tonight!!! #AmericasTeam,282215631,2012-11-05 01:24:25,"Papillion, NE",,,,['AmericasTeam'],[],[],"[('tonight', 'TIME')]","['get', 'tonight', 'win', 'better', 'cowboy']","['get', 'tonight', 'win', 'better', 'cowboy']",[],2012-11-05
27822,62,265263312579743744,Cowboys are gonna win tonight!,502466311,2012-11-05 01:24:36,,,,,[],[],[],"[('tonight', 'TIME')]","['cowboy', 'tonight', 'na', 'win', 'gon']","['cowboy', 'tonight', 'na', 'win', 'gon']",[],2012-11-05
55193,306,265263488467877891,Somalia is real people,231139936,2012-11-05 01:25:18,Rollin in Big Face Hunnids! ,,,,[],[],[],"[('Somalia', 'GPE')]","['real', 'people', 'Somalia']","['real', 'people', 'somalia']",[],2012-11-05
27824,62,265263518079647744,Excited about #NextIronChef tonight! #realityTVjunkie,446271658,2012-11-05 01:25:25,,,,,"['NextIronChef', 'realityTVjunkie']",[],[],"[('about #NextIronChef', 'MONEY'), ('tonight', 'TIME')]","['tonight', 'excited']","['tonight', 'excited']",[],2012-11-05
27823,62,265263517983207424,"It wouldn't surprise me one bit if the Cowboys win tonight, but it wouldn't shock me to see them get blown out either.",132758841,2012-11-05 01:25:25,"Bastrop, TX",,,,[],[],[],"[('Cowboys', 'ORG'), ('tonight', 'TIME')]","['one', 'surprise', 'not', 'get', 'tonight', 'shock', 'either', 'would', 'win', 'see', 'Cowboys', 'bit', 'blow']","['one', 'surprise', 'not', 'get', 'tonight', 'shock', 'either', 'would', 'win', 'see', 'cowboys', 'bit', 'blow']",[],2012-11-05
27825,62,265263790692634624,But my day won't be complete until LA #Galaxy wins tonight!,253200076,2012-11-05 01:26:30,NC-TN-TX-KS-NV-CO-FL,,,,['Galaxy'],[],[],"[('LA', 'GPE'), ('tonight', 'TIME')]","['not', 'day', 'tonight', 'LA', 'will', 'win', 'complete']","['not', 'day', 'tonight', 'la', 'will', 'win', 'complete']",[],2012-11-05
27826,62,265263815749410817,if the cowboys win tonight I'll have a good anniversary and a good win.,572861015,2012-11-05 01:26:36,texas y'all ,,,,[],[],[],"[('tonight', 'TIME')]","['ill', 'tonight', 'win', 'anniversary', 'good', 'cowboy']","['ill', 'tonight', 'win', 'anniversary', 'good', 'cowboy']",[],2012-11-05
55074,303,265263857872818176,"Kenya policeman killed, 11 injured in church attack http://t.co/H0F2f1RZ",360892603,2012-11-05 01:26:46,,,,,[],[],[],"[('Kenya', 'GPE'), ('11', 'CARDINAL')]","['attack', 'kill', 'Kenya', 'policeman', 'injure', 'church']","['attack', 'kill', 'kenya', 'policeman', 'injure', 'church']",[],2012-11-05
55099,304,265263941607886848,IRGC establishes new naval base in Persian Gulf - Tehran Times http://t.co/UYcxwkZZ #Iran #NavalBase #defence #PersianGulf,343657212,2012-11-05 01:27:06,N Central FL,,,,"['Iran', 'NavalBase', 'defence', 'PersianGulf']",[],[],"[('IRGC', 'ORG'), ('Persian Gulf - Tehran Times', 'LOC'), ('#Iran #NavalBase #defence #', 'MONEY'), ('PersianGulf', 'ORG')]","['Tehran', 'naval', 'new', 'Gulf', 'Persian', 'establish', 'Times', 'irgc', 'base']","['tehran', 'naval', 'new', 'gulf', 'persian', 'establish', 'times', 'irgc', 'base']",['irgc'],2012-11-05
27827,62,265263958586429440,If the Cowboys win tonight... Ill be really surprised,368093867,2012-11-05 01:27:10,,,,,[],[],[],"[('Cowboys', 'ORG'), ('tonight', 'TIME')]","['surprise', 'Ill', 'tonight', 'win', 'really', 'cowboy']","['surprise', 'ill', 'tonight', 'win', 'really', 'cowboy']",[],2012-11-05
27828,62,265263987564875776,“@DMcDonaldHoops: Cowboys win tonight.” I hope ur wrong....,147847502,2012-11-05 01:27:17,Atlanta,,,,[],[2813933762],[],"[('tonight', 'TIME')]","['tonight', '""', 'win', 'wrong', 'Cowboys', 'hope', 'ur']","['tonight', 'win', 'wrong', 'cowboys', 'hope', 'ur']",[],2012-11-05
27829,62,265264038198530048,- hoping we take a drive 🚗 tonight 🌑 !! *,334404112,2012-11-05 01:27:29,CaliBorn-VegasRaised-AZLivin,,,,[],[],[],"[('🚗', 'ORG'), ('tonight', 'TIME')]","['tonight', 'take', 'hope', '🚗', '🌑', 'drive']","['tonight', 'take', 'hope', 'drive']",[],2012-11-05
27830,62,265264277068341248,Falcons gonna get whooped tonight,255197285,2012-11-05 01:28:26,snapchat: Johnsmith23,,,,[],[],[],"[('tonight', 'TIME')]","['get', 'whoop', 'na', 'tonight', 'falcon', 'gon']","['get', 'whoop', 'na', 'tonight', 'falcon', 'gon']",[],2012-11-05
27831,62,265264503556554752,For the first time in my life I hope the cowboys win!,34393120,2012-11-05 01:29:20,"Lafayette, LA",,,,[],[],[],"[('first', 'ORDINAL')]","['first', 'win', 'time', 'hope', 'life', 'cowboy']","['first', 'win', 'time', 'hope', 'life', 'cowboy']",[],2012-11-05
27832,62,265264549920403456,I pray #Obama wins Tuesday!!!! I can't say enough....exercise ur right to vote!!!!,29744546,2012-11-05 01:29:31,Laying on the beach......,,,,['Obama'],[],[],"[('#', 'CARDINAL'), ('Obama', 'ORG'), ('Tuesday', 'DATE')]","['not', 'vote', 'enoughexercise', 'can', 'win', 'pray', 'Tuesday', 'say', 'ur', 'right']","['not', 'vote', 'enoughexercise', 'can', 'win', 'pray', 'tuesday', 'say', 'ur', 'right']",['enoughexercise'],2012-11-05
55420,307,265264684226207744,Egypt’s Coptic Christians pick Tawadros as new pope http://t.co/uDoo6Lla,340243491,2012-11-05 01:30:03,,,,,[],[],[],"[('Egypt', 'GPE'), ('Tawadros', 'PERSON')]","['Egypt', 'pick', 'Christians', 'Tawadros', '’', 'new', 'pope', 'coptic']","['egypt', 'pick', 'christians', 'tawadros', 'new', 'pope', 'coptic']",['tawadros'],2012-11-05
55421,307,265264793076772864,Egypt&amp;#039;s Coptic church chooses new pope http://t.co/RHoMJ6X7,340243491,2012-11-05 01:30:29,,,,,[],[],[],[],"['coptic', 'choose', 'new', 'pope', 'Egyptamps', 'church']","['coptic', 'choose', 'new', 'pope', 'egyptamps', 'church']",['egyptamps'],2012-11-05
27833,62,265265183130284032,“@ImTheCartel: Dallas Cowboys for the win?” Don't get your hopes up,615722426,2012-11-05 01:32:02,,,,,[],[146826981],[],"[('@ImTheCartel', 'ORG'), ('Dallas', 'GPE')]","['not', 'get', '""', 'win', 'Dallas', 'Cowboys', 'hope', 'do']","['not', 'get', 'win', 'dallas', 'cowboys', 'hope', 'do']",[],2012-11-05
27834,62,265265459832705024,My gut says the #Cowboys win tonight.,47877227,2012-11-05 01:33:08,Western IL,,,,['Cowboys'],[],[],"[('Cowboys', 'ORG'), ('tonight', 'TIME')]","['gut', 'win', 'tonight', 'say']","['gut', 'win', 'tonight', 'say']",[],2012-11-05
27835,62,265265539742576641,The only way the cowboys are gonna win is if #PabloVaraFromTheU suits up.,548992722,2012-11-05 01:33:27,"San Antonio, TX",,,,['PabloVaraFromTheU'],[],[],"[('PabloVaraFromTheU', 'MONEY')]","['cowboy', 'suit', 'na', 'win', 'way', 'gon']","['cowboy', 'suit', 'na', 'win', 'way', 'gon']",[],2012-11-05
27836,62,265265820844818433,The Cowboys WILL win tonight mark my words,230792224,2012-11-05 01:34:34,,,,,[],[],[],"[('Cowboys', 'ORG'), ('tonight', 'TIME')]","['word', 'tonight', 'mark', 'win', 'cowboy']","['word', 'tonight', 'mark', 'win', 'cowboy']",['mark'],2012-11-05
27837,62,265265913111117824,Cowboys are winning this. Called it.,336053353,2012-11-05 01:34:56,"Scranton, PA",,,,[],[],[],[],"['call', 'win', 'cowboy']","['call', 'win', 'cowboy']",[],2012-11-05
27838,62,265266416230490112,Cmon Cowboys! Lets not be stupid tonight,60733766,2012-11-05 01:36:56,"Georgia, USA",,,,[],[],[],"[('tonight', 'TIME')]","['Cmon', 'let', 'tonight', 'stupid', 'Cowboys']","['cmon', 'let', 'tonight', 'stupid', 'cowboys']",[],2012-11-05
27839,62,265266483406442496,I'm giving hope in these cowboys tonight.,753600151,2012-11-05 01:37:12,,,,,[],[],[],"[('tonight', 'TIME')]","['be', 'give', '-PRON-', 'tonight', 'hope', 'cowboy']","['be', 'give', 'tonight', 'hope', 'cowboy']",[],2012-11-05
27840,62,265266550284640258,The Dallas Cowboys will beat the Falcons tonight 🙏🏈 #faith #hope #CowboysNation,192306872,2012-11-05 01:37:28,,,,,"['faith', 'hope', 'CowboysNation']",[],[],"[('The Dallas Cowboys', 'ORG'), ('Falcons', 'PERSON'), ('tonight', 'TIME')]","['beat', '🙏', 'tonight', '🏈', 'Falcons', 'Dallas', 'Cowboys']","['beat', 'tonight', 'falcons', 'dallas', 'cowboys']",[],2012-11-05
54864,300,265266567326081026,Syrian opposition in Qatar amid fighting http://t.co/FxKPiXih,80594208,2012-11-05 01:37:32,"Greenwood, IN",,,,[],[],[],"[('Syrian', 'NORP'), ('Qatar', 'GPE')]","['Qatar', 'amid', 'syrian', 'opposition', 'fight']","['qatar', 'amid', 'syrian', 'opposition', 'fight']",[],2012-11-05
27841,62,265267141933150208,Romo is a Bitch..... Dallas will never win anything with him at the helm....,144751057,2012-11-05 01:39:49,Greenville,,,,[],[],[],"[('Romo', 'ORG'), ('Bitch', 'NORP'), ('Dallas', 'GPE')]","['never', 'helm', 'Romo', 'win', 'Dallas', 'anything', 'Bitch']","['never', 'helm', 'romo', 'win', 'dallas', 'anything', 'bitch']",[],2012-11-05
27842,62,265267427170983936,My boys gonna do some work tonight!! #americasteam #cowboys,398817815,2012-11-05 01:40:57,"Orlando, Fl",,,,"['americasteam', 'cowboys']",[],[],"[('tonight', 'TIME'), ('#americasteam #', 'MONEY')]","['na', 'tonight', 'work', 'boy', 'gon']","['na', 'tonight', 'work', 'boy', 'gon']",[],2012-11-05
27843,62,265267519496011776,Fuck it I'm not going for the Cowboys. I don't care who wins.,38311303,2012-11-05 01:41:19,HTX,,,,[],[],[],"[('Cowboys', 'ORG')]","['care', 'be', 'not', '-PRON-', 'fuck', 'win', 'Cowboys', 'do', 'go']","['care', 'be', 'not', 'fuck', 'win', 'cowboys', 'do', 'go']",[],2012-11-05
